lemma,language,saliency rank,saliency score
closet,en,12526,-0.4947374018722655
potter,nl,12527,-0.4947432016418214
isolation,es,12528,-0.4949757586564376
cohesion,en,12529,-0.4953978099831501
mathematician,en,12530,-0.4954465236458779
registration,en,12531,-0.4957619489887965
pioneer,zh,12532,-0.4957975006836147
begging,es,12533,-0.4961653874726483
cliff,es,12534,-0.49623312315807466
agile,nl,12535,-0.4962750388659211
lavender,zh,12536,-0.49633107642057267
effectiveness,nl,12537,-0.49650527520045207
reasoning,en,12538,-0.4966374835625451
hub,es,12539,-0.4969705197214272
haunt,zh,12540,-0.4970119258444331
cone,nl,12541,-0.4971781301006182
inflammation,en,12542,-0.49719053664245
refrigerator,es,12543,-0.49719464414655695
shop,en,12544,-0.49722384654368335
dye,nl,12545,-0.49725715996825265
metropolis,es,12546,-0.49729270042904705
width,zh,12547,-0.49747445173447297
island,zh,12548,-0.4975111060715882
fertile,zh,12549,-0.497758267723736
variable,zh,12550,-0.49780977792118414
testimony,zh,12551,-0.4978965024602309
correlation,es,12552,-0.4981858432363389
faction,nl,12553,-0.49862165907236006
writer,es,12554,-0.49874761816086455
catering,es,12555,-0.4988757964460239
trophy,nl,12556,-0.4991135930334096
porn,nl,12557,-0.4991406651872636
infection,nl,12558,-0.49914676983354267
needle,es,12559,-0.4994779298589278
urine,es,12560,-0.4995742566596668
spinach,zh,12561,-0.49986728630950267
experiment,es,12562,-0.4999615771765857
quota,zh,12563,-0.5000932286247869
expectation,es,12564,-0.5005402283214767
moderate,nl,12565,-0.5006060917255939
dry,nl,12566,-0.5007917082699757
bun,en,12567,-0.5009018895338897
scripture,zh,12568,-0.500925613385193
tactic,es,12569,-0.5010799901553318
passive,nl,12570,-0.5013254810372214
badge,es,12571,-0.5013340895047392
leg,zh,12572,-0.5014608803697428
nobility,nl,12573,-0.5015996993339418
athlete,zh,12574,-0.5018648786952672
scrap,es,12575,-0.5019225459408437
freedom,es,12576,-0.5019276149120793
national,es,12577,-0.5022534916502389
penny,nl,12578,-0.5022681564458782
intuition,en,12579,-0.5024156618669011
acquisition,es,12580,-0.5024273219774285
purity,es,12581,-0.5024547811155986
boxing,zh,12582,-0.5024625737174675
resignation,nl,12583,-0.5025442598813562
pet,nl,12584,-0.5026282619592098
insurance,es,12585,-0.5030459696072048
complexity,zh,12586,-0.5032611735651888
weekly,es,12587,-0.5033478176830665
paranoia,en,12588,-0.5034186414858344
century,nl,12589,-0.5037409324250998
stain,nl,12590,-0.5038580434951371
oak,zh,12591,-0.5039285668003631
century,zh,12592,-0.5039887855548069
antiquity,en,12593,-0.5041935264131959
beggar,nl,12594,-0.5043640604691586
freeze,es,12595,-0.5046746142074275
log,nl,12596,-0.5048140458446326
twenty,en,12597,-0.5049284763673161
versatile,zh,12598,-0.5049523266555047
recognition,es,12599,-0.5049751590949128
sour,es,12600,-0.5050063153448268
landowner,en,12601,-0.5051873328739642
collision,es,12602,-0.5052065330534683
referee,nl,12603,-0.5052793157943759
cross,nl,12604,-0.5053707073603702
butcher,en,12605,-0.5055808427691012
fifteen,nl,12606,-0.5058850991078717
disorder,nl,12607,-0.5059397971823504
teaser,nl,12608,-0.5059523103509589
office,es,12609,-0.5059879199529493
virtue,en,12610,-0.5060827621151672
wood,en,12611,-0.5063552227200201
column,es,12612,-0.5066036487534646
knee,zh,12613,-0.5066378363780611
pond,zh,12614,-0.5067573942536595
heir,nl,12615,-0.5069356227377212
cobra,en,12616,-0.5069591010135264
supervisor,es,12617,-0.5069911352423797
carol,nl,12618,-0.5071945235369878
loyalty,zh,12619,-0.5072692192865901
high,en,12620,-0.5074064658761133
falcon,zh,12621,-0.5074151501622667
coordinate,zh,12622,-0.508085912390375
achievement,en,12623,-0.5085397248813265
introduce,nl,12624,-0.5086303677086582
ankle,nl,12625,-0.5087115162164023
farce,en,12626,-0.508878140185308
tragic,nl,12627,-0.5089498342963652
format,en,12628,-0.5090353697278962
precision,en,12629,-0.5092105898412338
excellence,en,12630,-0.5095016572942904
torch,nl,12631,-0.5096487036713683
rhythm,en,12632,-0.5096930594890019
responsible,nl,12633,-0.5100919470756607
edible,es,12634,-0.5101230458347645
distortion,es,12635,-0.5102027627088047
sticky,es,12636,-0.510253147534334
warm,en,12637,-0.5103576978991282
court,zh,12638,-0.5104357554714833
recruitment,nl,12639,-0.5105797393494752
honey,nl,12640,-0.5109476672868357
misunderstanding,nl,12641,-0.5110203776284334
guerrilla,nl,12642,-0.5111289288058861
judge,nl,12643,-0.5111575991808436
relay,es,12644,-0.5119767870208527
bowling,zh,12645,-0.5119943825187454
hemp,nl,12646,-0.5121961582663555
cavity,es,12647,-0.5126591287988304
roller,nl,12648,-0.512664669724149
dune,es,12649,-0.5127901859171939
foreigner,es,12650,-0.5128869123080587
achievement,es,12651,-0.5131450038016508
maintain,en,12652,-0.5132333183642811
emission,nl,12653,-0.5133751914965914
nun,nl,12654,-0.5137538416887316
bee,zh,12655,-0.5137912167035353
crush,zh,12656,-0.5138942252608958
polar,zh,12657,-0.5138985059084309
profitability,en,12658,-0.5142695679818476
rat,en,12659,-0.5144353731229259
bedroom,zh,12660,-0.5146635101398893
ditch,es,12661,-0.5147388272966835
panama,zh,12662,-0.5147880165353086
clown,zh,12663,-0.5148135118634842
embassy,nl,12664,-0.515466769026956
bartender,es,12665,-0.5157240405448043
downtown,nl,12666,-0.5158297229305182
raid,zh,12667,-0.5158313647173122
vanguard,nl,12668,-0.5158714275472889
sperm,nl,12669,-0.515960498277199
villager,es,12670,-0.5160584121613468
designer,es,12671,-0.5162652876037752
unhealthy,zh,12672,-0.516456370588604
egg,en,12673,-0.5165103754032168
stunt,es,12674,-0.5165718836563736
castration,en,12675,-0.5166037022174924
personality,es,12676,-0.5166353944365499
stadium,en,12677,-0.5166449670343842
indirectly,en,12678,-0.5168229493258149
ace,zh,12679,-0.5172347377495449
nursing,nl,12680,-0.5175559659214357
manager,en,12681,-0.5177653296605186
cloudy,nl,12682,-0.5179090337757402
balance,en,12683,-0.5179291251794088
conspiracy,en,12684,-0.5181663992427268
pickle,nl,12685,-0.5181848857887473
popcorn,nl,12686,-0.5190174744015548
subconscious,en,12687,-0.5191039537040176
curl,zh,12688,-0.5191426101334653
container,zh,12689,-0.5191877705574837
buffalo,es,12690,-0.5192797119101418
salmon,es,12691,-0.5193273584801612
mourn,en,12692,-0.5193449770680683
dam,zh,12693,-0.5194611407276152
ornament,zh,12694,-0.5196945797975835
revolt,nl,12695,-0.5197258515061107
rich,en,12696,-0.5203128083418014
diplomatic,nl,12697,-0.5204032374264289
heir,zh,12698,-0.5207178938046751
immigrant,en,12699,-0.5207618958007365
repair,en,12700,-0.520865183619043
treaty,nl,12701,-0.5209804140709631
barrier,en,12702,-0.5211638256928494
easy,nl,12703,-0.521269632294576
sensitivity,nl,12704,-0.5212713968716799
finally,nl,12705,-0.5214057365427283
devaluation,en,12706,-0.5214880707251202
grant,nl,12707,-0.5216845683830436
worship,es,12708,-0.5217703500000008
synthesis,nl,12709,-0.5218876207297873
agriculture,en,12710,-0.5221041744284536
meteor,nl,12711,-0.5221781925572087
dismiss,es,12712,-0.5222082157720228
garden,en,12713,-0.5222899059550083
milk,zh,12714,-0.5223059254824385
parliament,en,12715,-0.5223134902417983
devour,zh,12716,-0.5223480003711627
stealth,nl,12717,-0.5223965944994197
perspective,en,12718,-0.5224015962235556
utility,zh,12719,-0.5224034447377744
consistency,nl,12720,-0.5227042065654736
subjective,en,12721,-0.5228616803610364
sting,zh,12722,-0.5229265065594292
mandarin,es,12723,-0.5229900299985144
exclusion,nl,12724,-0.5230812705355194
buckle,en,12725,-0.5233109915774138
correction,es,12726,-0.52351426339115
hell,nl,12727,-0.5236189073550052
duke,nl,12728,-0.5237757652298272
crop,es,12729,-0.5250448625536406
size,es,12730,-0.5250883868348248
run,nl,12731,-0.5253985384063355
pathetic,es,12732,-0.5254144420217807
blind,nl,12733,-0.5258326352651729
witness,en,12734,-0.5258745134747186
donkey,en,12735,-0.5259916925248403
elect,es,12736,-0.5263246251992194
coercion,nl,12737,-0.5264765079228688
morocco,en,12738,-0.5266371917318935
colony,zh,12739,-0.5273062923008334
sonar,en,12740,-0.5273212814621677
bronze,zh,12741,-0.5276352692054023
romantic,en,12742,-0.5279410212099837
piano,nl,12743,-0.5279473595695104
potential,zh,12744,-0.5279986118719078
brown,nl,12745,-0.528061400752198
slide,es,12746,-0.5281120487361223
worsen,en,12747,-0.528123278663816
salad,es,12748,-0.5281360516354108
ethnic,zh,12749,-0.5282314843589296
damage,en,12750,-0.5282601758657326
crumble,nl,12751,-0.5283009644992368
whiskey,zh,12752,-0.5284827660967111
cement,nl,12753,-0.5284975035771068
leg,es,12754,-0.5284989844752853
hobby,es,12755,-0.5290129509426124
variable,nl,12756,-0.5290925032995539
guide,nl,12757,-0.5291386516156651
picnic,es,12758,-0.5293549961756769
objection,en,12759,-0.5298609330216834
scalp,es,12760,-0.5300580978509465
cut,zh,12761,-0.5300803659855323
tire,nl,12762,-0.5302437065046102
coherent,zh,12763,-0.5302662204609467
festive,en,12764,-0.5302998016095001
cobra,nl,12765,-0.5304966491931256
cable,nl,12766,-0.5305968073881759
peninsula,en,12767,-0.5308556994978286
senior,zh,12768,-0.5315558063499854
superficial,en,12769,-0.5319725513157924
polar,nl,12770,-0.5321751182130778
extend,zh,12771,-0.5322071178770686
transplant,es,12772,-0.532227036751403
messy,es,12773,-0.5325264936363338
feudal,nl,12774,-0.5330587056993966
effort,es,12775,-0.5330988392177565
mercury,nl,12776,-0.5332765913169244
umbrella,zh,12777,-0.5333277982906153
hole,en,12778,-0.5334060851063044
solve,es,12779,-0.5334177976679465
neglect,nl,12780,-0.5335865133452001
devil,zh,12781,-0.5336334551523032
cheek,zh,12782,-0.5336687393853918
indoctrination,nl,12783,-0.5337219096347497
nest,en,12784,-0.5337808331551659
rib,nl,12785,-0.5338250396263583
theft,zh,12786,-0.5342168924689961
sixteen,es,12787,-0.5344775966322758
theft,nl,12788,-0.535063288219556
defender,zh,12789,-0.5355143442054415
mix,nl,12790,-0.5355328546122445
bolt,zh,12791,-0.5356157537069338
processor,nl,12792,-0.5359283401967034
compose,nl,12793,-0.5365156640739571
coach,es,12794,-0.5365237829388907
contempt,es,12795,-0.5366391794430414
raft,es,12796,-0.536651992116664
volunteer,zh,12797,-0.5367828729061505
civilization,es,12798,-0.5368903658891657
parade,en,12799,-0.5369817792845337
congress,nl,12800,-0.537049109405742
cricket,zh,12801,-0.5374159938307831
awarded,en,12802,-0.5374266683091985
calorie,nl,12803,-0.5376294582465987
incompetent,en,12804,-0.5376536126879342
psalm,zh,12805,-0.5377156452657417
tomato,zh,12806,-0.5378329195297079
guerrilla,en,12807,-0.5378351781516026
cherry,zh,12808,-0.5379087785112604
feudal,en,12809,-0.538276721001428
ninja,nl,12810,-0.5385251263237034
combination,zh,12811,-0.5387573157234715
circuit,nl,12812,-0.5388142499412496
mattress,zh,12813,-0.5388893849997016
homicide,nl,12814,-0.5390650984366633
loudspeaker,en,12815,-0.5398230635719005
gloss,es,12816,-0.5399316194059556
rebirth,nl,12817,-0.5401058631627882
pregnancy,es,12818,-0.5401223596937225
voluntary,en,12819,-0.5406754316620707
documentary,nl,12820,-0.5407200603321117
doll,nl,12821,-0.5409185154827609
invalid,en,12822,-0.540984659865208
synthesis,en,12823,-0.5411648850627613
spray,nl,12824,-0.5413773372734239
gree,en,12825,-0.5415736109476184
forgery,nl,12826,-0.5416054336860044
beggar,en,12827,-0.5416264654082064
utility,es,12828,-0.5416380604148908
monk,es,12829,-0.541790450581474
eighteen,es,12830,-0.5420587531655756
permission,en,12831,-0.5420839017697769
birthday,zh,12832,-0.5426793852444795
carpet,nl,12833,-0.5428007515609823
karma,nl,12834,-0.543131724872965
dice,nl,12835,-0.5432511681037369
rehabilitation,en,12836,-0.5432795478163895
morocco,zh,12837,-0.5436850594003331
distribution,nl,12838,-0.5438099685720568
tornado,zh,12839,-0.5438127817170296
linen,zh,12840,-0.5438339850053869
memorial,en,12841,-0.5448236747869782
kite,es,12842,-0.5453489033810707
deviation,en,12843,-0.5454308544459633
recycling,nl,12844,-0.5457488423305267
steep,es,12845,-0.5462484658975933
clinic,nl,12846,-0.5464048156301254
repair,nl,12847,-0.5465590968486504
group,en,12848,-0.546586962475918
asphalt,zh,12849,-0.5470558163945591
poker,nl,12850,-0.5472946532126339
stain,es,12851,-0.547306269109966
prevention,nl,12852,-0.5477206262048133
flu,nl,12853,-0.5477961796502573
stretch,es,12854,-0.5479914286480204
scarce,nl,12855,-0.5480254338716741
muscular,en,12856,-0.5482600547350164
mold,zh,12857,-0.5484148658233888
organic,zh,12858,-0.5486053019483815
monk,en,12859,-0.5488044682073373
interview,es,12860,-0.5488345360848512
smell,nl,12861,-0.5490714230075027
sushi,zh,12862,-0.5492437889977402
miracle,en,12863,-0.5492472049447474
chess,nl,12864,-0.5494007001072828
treasury,es,12865,-0.5495751505831313
detection,es,12866,-0.549611615835303
dice,zh,12867,-0.5496406047570416
extinction,en,12868,-0.5498045898799367
strengthen,en,12869,-0.5499483526340719
discipline,nl,12870,-0.5500035974730055
sushi,es,12871,-0.5501127579985718
bipolar,zh,12872,-0.5501373702522808
frost,zh,12873,-0.5503180577583067
charming,es,12874,-0.5504331949694331
wow,nl,12875,-0.5505215684822266
prestige,nl,12876,-0.5505472539233249
senior,nl,12877,-0.5506036105989518
scar,nl,12878,-0.5506636629424654
emperor,nl,12879,-0.5506660051544305
reputation,nl,12880,-0.5508220284026291
dune,en,12881,-0.5508271724227369
unemployment,zh,12882,-0.5509240471658103
cheat,zh,12883,-0.5509352631997787
aesthetic,zh,12884,-0.550977728404487
nausea,zh,12885,-0.5510764503096192
extinction,nl,12886,-0.5510964797080478
buzz,nl,12887,-0.5513151226888787
duel,en,12888,-0.5514281151935433
confidential,es,12889,-0.5515490439180971
ignorant,en,12890,-0.5518297427573053
famous,en,12891,-0.5518518036635918
haunt,es,12892,-0.5518631846163194
exercise,nl,12893,-0.5518824862339109
climax,en,12894,-0.5519423846460588
philosopher,en,12895,-0.5519511825565833
canvas,es,12896,-0.5520262869108137
military,en,12897,-0.5525860079475725
mission,en,12898,-0.5527274800821416
communication,nl,12899,-0.5527628892014879
poetry,en,12900,-0.5531035570285417
scroll,zh,12901,-0.5531336499484663
space,nl,12902,-0.5533182049006681
pirate,zh,12903,-0.5533328742841119
researcher,en,12904,-0.5534980178680119
mantle,zh,12905,-0.5537327944574547
irritate,zh,12906,-0.5538820075278492
gallery,nl,12907,-0.5540233342927114
kilogram,es,12908,-0.5541350752778096
vitamin,zh,12909,-0.5543392892201653
many,es,12910,-0.5549575765203641
bat,nl,12911,-0.5550601423994156
cave,nl,12912,-0.5552677182293578
heal,es,12913,-0.5552703136799362
dentist,es,12914,-0.5553345015839565
sumo,nl,12915,-0.5557397706558775
matrix,nl,12916,-0.5557761117953531
animal,en,12917,-0.5558253329492888
precious,en,12918,-0.5560181340082276
loyal,es,12919,-0.5561194452053239
panorama,zh,12920,-0.5562213500129473
comfortable,en,12921,-0.5562899610999426
expert,nl,12922,-0.5563456388927628
warning,zh,12923,-0.5565867003324508
shadow,en,12924,-0.5568357528007776
paradise,zh,12925,-0.5568569712240524
melon,en,12926,-0.5568805040072604
membrane,nl,12927,-0.5569610782494361
driver,es,12928,-0.5571422773005106
perception,zh,12929,-0.557272779727179
shallow,nl,12930,-0.5574973516217424
coffin,es,12931,-0.5577257489540984
spinach,es,12932,-0.5577787607051883
declare,en,12933,-0.5579665297296624
loot,zh,12934,-0.5579719018932664
slogan,nl,12935,-0.5580459947323552
mango,nl,12936,-0.5581020291939213
gospel,zh,12937,-0.558130350842079
genius,en,12938,-0.5582414494220408
allegation,nl,12939,-0.5583047684647907
vitality,nl,12940,-0.5583285271111458
festival,nl,12941,-0.5587213515575807
popularity,nl,12942,-0.5587650512501743
absence,en,12943,-0.5589388303520191
ankle,zh,12944,-0.5592090985323518
plank,zh,12945,-0.5593366491249578
palette,zh,12946,-0.5598716264927239
exploitation,en,12947,-0.5600644068874598
clarification,nl,12948,-0.5602599610695208
empty,zh,12949,-0.5604006017897242
recruit,es,12950,-0.5604916711210701
fairness,es,12951,-0.5606809183032981
invalid,es,12952,-0.5606840301062094
infect,en,12953,-0.5608727793371909
instrument,en,12954,-0.5612568844601264
taxi,en,12955,-0.5613822919445524
unhealthy,es,12956,-0.5618128500582407
startup,en,12957,-0.5621465280159245
monarch,en,12958,-0.5623633346360618
puzzle,zh,12959,-0.5626982743704688
tulip,es,12960,-0.5628304505151592
snack,es,12961,-0.5629935465884726
combination,en,12962,-0.5631243607713968
parking,es,12963,-0.563200451672778
chew,nl,12964,-0.5634011530916583
athletic,en,12965,-0.5634787692450224
scroll,es,12966,-0.5635816557939348
feeling,es,12967,-0.5641668787658466
teaser,es,12968,-0.5642139226518206
own,es,12969,-0.5643029264401117
ingredient,nl,12970,-0.5643571593497946
harmful,en,12971,-0.564382572334161
delta,zh,12972,-0.5644832277369389
calf,es,12973,-0.5645324513143924
customer,zh,12974,-0.5648984331986078
raisins,nl,12975,-0.5650526028997991
savior,es,12976,-0.5651156408683852
virus,nl,12977,-0.5653388845749138
nipple,nl,12978,-0.5655879587835656
learn,es,12979,-0.565736471610397
gas,es,12980,-0.5659954002123381
garlic,es,12981,-0.5663582527170847
extend,nl,12982,-0.5668059693391894
forest,es,12983,-0.5671211250699549
parallel,nl,12984,-0.5672611714020204
collision,en,12985,-0.567760824701427
concentration,en,12986,-0.567793178188363
rot,en,12987,-0.5678234305757233
boy,nl,12988,-0.5678793649015664
crash,nl,12989,-0.5680169342968654
expertise,zh,12990,-0.568326536154918
advantage,es,12991,-0.5683652693200878
rebuttal,nl,12992,-0.5683792715595625
successor,zh,12993,-0.5685562337966955
pride,en,12994,-0.5686414949927442
ring,zh,12995,-0.569220569984976
postponement,es,12996,-0.5700160470521394
routine,zh,12997,-0.5707963840777418
acre,zh,12998,-0.5709349866956019
density,nl,12999,-0.570940374171025
lobster,es,13000,-0.57108854467462
exclude,en,13001,-0.5711298293838686
independent,nl,13002,-0.5711731918974944
tequila,zh,13003,-0.5712472319225649
pilot,zh,13004,-0.5713072433211565
adjustment,es,13005,-0.5713337710636202
fortress,en,13006,-0.571520318227529
mud,zh,13007,-0.5716315908940391
cone,zh,13008,-0.5719606507824432
serie,nl,13009,-0.5721255357841486
mourn,nl,13010,-0.5721342347761553
totalitarian,en,13011,-0.5723468413141165
bikini,zh,13012,-0.5724048272183813
energetic,zh,13013,-0.5729118414695538
dissolve,nl,13014,-0.5730140397480782
boycott,en,13015,-0.5730494286112228
laboratory,zh,13016,-0.5732275333875737
garage,es,13017,-0.5734818518534933
indigenous,en,13018,-0.5735583950361992
gum,zh,13019,-0.5740824722758809
pointer,en,13020,-0.5741231312581521
secretariat,en,13021,-0.57449500517869
defender,en,13022,-0.5745427097945238
determination,en,13023,-0.5746131965477342
agree,zh,13024,-0.5746353416382077
vanilla,es,13025,-0.5749288262569953
lettuce,en,13026,-0.5749803740108337
chi,nl,13027,-0.575045108678773
mushroom,nl,13028,-0.5750627604330335
victim,zh,13029,-0.5751091620607142
resource,en,13030,-0.5752672321408311
throne,nl,13031,-0.575317520009781
queen,nl,13032,-0.5755287935203979
dome,zh,13033,-0.5755435941991175
sonar,zh,13034,-0.5760102075686027
jealousy,zh,13035,-0.5760593745627403
nest,es,13036,-0.5760766078958315
helm,es,13037,-0.5761155082209777
exclusion,en,13038,-0.5761536401406802
beet,zh,13039,-0.5761867156488629
pastry,es,13040,-0.5762793336285938
republicans,zh,13041,-0.576407226693897
reconstruction,nl,13042,-0.5764863147264081
fantasy,es,13043,-0.5767068643066158
teaspoon,zh,13044,-0.5767583295431287
ecology,nl,13045,-0.5768074566200788
gap,es,13046,-0.576868236975441
perfume,en,13047,-0.5772339325128564
hat,zh,13048,-0.5775115242821102
plaster,zh,13049,-0.577556846488176
intervention,zh,13050,-0.5775569134674581
airline,es,13051,-0.5775617318018286
current,en,13052,-0.5776361836597667
six,en,13053,-0.5779541547299967
aunt,en,13054,-0.5781303429720581
formula,nl,13055,-0.578234168798341
golden,es,13056,-0.5784454985264298
tornado,nl,13057,-0.5784734574511924
liquid,nl,13058,-0.5784755346313033
bite,es,13059,-0.5787236749060671
sumo,zh,13060,-0.578737823733472
stomach,nl,13061,-0.5791264213882187
municipal,nl,13062,-0.5792026924958732
camping,zh,13063,-0.5792791458184283
institute,en,13064,-0.5793945541653319
bomb,nl,13065,-0.5794233135319433
melody,nl,13066,-0.5794713515741217
forty,en,13067,-0.5797350067684769
confiscation,en,13068,-0.579799216310208
swimming,en,13069,-0.5798304134687535
paranoia,nl,13070,-0.5804339199014699
expand,es,13071,-0.5804602967918284
inauguration,en,13072,-0.5811748145516805
manufacturer,nl,13073,-0.5814199861543193
expulsion,nl,13074,-0.5814621535695434
firework,en,13075,-0.5817794954755059
official,en,13076,-0.5818169186266855
candidate,en,13077,-0.5823479312023806
oxygen,zh,13078,-0.5828606738087031
compost,zh,13079,-0.5833813143134191
zero,zh,13080,-0.5834150595542652
signal,nl,13081,-0.5837315730406172
refuge,nl,13082,-0.5839052964569896
install,es,13083,-0.5840573216543009
raspberry,zh,13084,-0.5842407210948969
nine,nl,13085,-0.5844463520874147
bullying,zh,13086,-0.5849424531190922
paralysis,es,13087,-0.5857901277306687
brake,zh,13088,-0.5861754226058684
width,en,13089,-0.5863124049450164
auction,zh,13090,-0.5866118584413411
handbag,en,13091,-0.58678517796926
metal,nl,13092,-0.5871348858237485
passport,es,13093,-0.587152798916353
posture,en,13094,-0.5873360869334698
sonar,nl,13095,-0.5876405794223566
dilemma,en,13096,-0.5876483053541668
adjective,nl,13097,-0.588280386147565
dragon,es,13098,-0.5886132767830817
fried,en,13099,-0.5886489829448392
span,es,13100,-0.5889382496112819
hurricane,nl,13101,-0.5890335642938053
coke,en,13102,-0.5891574277657765
noun,nl,13103,-0.5895317370779092
commander,nl,13104,-0.5896674820510013
ruin,zh,13105,-0.5897317626729224
assumption,en,13106,-0.5898405090991005
postcard,es,13107,-0.5900291697402831
soda,zh,13108,-0.5900638575965379
actress,nl,13109,-0.5903053512640528
acid,en,13110,-0.5904775582599294
temperature,nl,13111,-0.5905117557359801
subtitle,nl,13112,-0.5905855206728244
melancholy,en,13113,-0.5906036154836681
copyright,nl,13114,-0.5907197521627197
expense,nl,13115,-0.5908900827999177
peak,zh,13116,-0.5909621954893174
renaissance,nl,13117,-0.5910982607587483
proverb,zh,13118,-0.5911577436575051
ambiguous,en,13119,-0.5912395211081657
bad,en,13120,-0.5913373804443224
specimen,zh,13121,-0.5913374072915943
kilogram,nl,13122,-0.5914918115928723
spoon,es,13123,-0.5916010632203553
clumsy,en,13124,-0.5917013806163298
pole,nl,13125,-0.5917765895493652
soy,nl,13126,-0.591852179947796
gene,en,13127,-0.5919594541611218
lewd,es,13128,-0.5919739265766376
example,nl,13129,-0.5924220747594688
bowling,es,13130,-0.5926548166374298
obsession,zh,13131,-0.5927065059302936
anesthesia,en,13132,-0.5928401265543022
chin,es,13133,-0.5934248981957561
dictator,en,13134,-0.5936743059119594
qualified,nl,13135,-0.5937041693256409
heal,zh,13136,-0.5939348216700917
swap,es,13137,-0.5943848052037206
mentor,nl,13138,-0.5944229562877943
dessert,nl,13139,-0.5946611277699606
curiosity,nl,13140,-0.5946857084603968
replacement,en,13141,-0.5950012051011545
collect,en,13142,-0.5950267552744773
bloody,nl,13143,-0.5952492719775522
siren,zh,13144,-0.5955311996334057
alert,nl,13145,-0.5955709250520858
tank,nl,13146,-0.5956592905663372
yeast,zh,13147,-0.5958882947535913
junior,zh,13148,-0.5960590774369429
declare,nl,13149,-0.5960962210991815
miner,en,13150,-0.5961412683552377
hip,es,13151,-0.5963248529511826
confiscation,nl,13152,-0.5965402411782372
wisdom,es,13153,-0.5966560563584885
landowner,nl,13154,-0.5969851253100592
ambition,en,13155,-0.5971037688449431
sumo,en,13156,-0.5971907692353738
preliminary,es,13157,-0.5972730462614829
twin,nl,13158,-0.5973335316279679
handshake,es,13159,-0.597370611387976
photography,nl,13160,-0.5974650507365089
explanation,nl,13161,-0.5975694606912991
restoration,en,13162,-0.5977052587043716
metropolis,en,13163,-0.5977143001217429
labor,nl,13164,-0.5978196524465141
launch,nl,13165,-0.5980931808744132
hemp,es,13166,-0.5981248316152714
profitability,nl,13167,-0.598296588721265
underwater,es,13168,-0.5987429250771392
zero,en,13169,-0.5988512967273957
reconstruction,en,13170,-0.5991352047544847
elevator,es,13171,-0.5991758828513326
allergy,nl,13172,-0.5993983094232266
buffalo,nl,13173,-0.5994144934902114
pain,nl,13174,-0.5995825510257626
conviction,nl,13175,-0.5997647369650864
surrender,en,13176,-0.5998230652169582
approve,en,13177,-0.5998787018430425
fresco,zh,13178,-0.6005142753583528
muffin,es,13179,-0.6005367739889608
ranch,nl,13180,-0.601023542168426
obsess,es,13181,-0.6015271521659914
rap,es,13182,-0.6017666767261053
icon,nl,13183,-0.6019734817788419
slavery,zh,13184,-0.6019860384352107
mustache,zh,13185,-0.6023947564365215
frequent,en,13186,-0.6024906893848582
numbering,en,13187,-0.6027736790709176
cube,nl,13188,-0.6030028756669994
introspection,es,13189,-0.6031330471247928
writing,en,13190,-0.6031977926966949
barbecue,en,13191,-0.6032164063816292
husband,zh,13192,-0.603247281445789
republican,zh,13193,-0.6032532899879668
worm,nl,13194,-0.6034971067292885
collapse,es,13195,-0.6035757430852704
envelope,zh,13196,-0.6036771227083487
panda,en,13197,-0.6037080374613334
bark,zh,13198,-0.6039668280858786
plaque,nl,13199,-0.6041907782773176
skirt,en,13200,-0.6043445572724365
memorable,nl,13201,-0.604352832010298
eighteen,en,13202,-0.6044297058616681
comic_strip,en,13203,-0.6045756664996104
curtain,zh,13204,-0.6049417227221602
rebuttal,es,13205,-0.6049676717333466
machine,es,13206,-0.6052097965127944
grudge,zh,13207,-0.6052459834186201
permanent,zh,13208,-0.6052732363293625
cellar,zh,13209,-0.6053276674361713
claw,nl,13210,-0.6053379531569245
fortress,zh,13211,-0.6057212359825558
nose,en,13212,-0.605740544954412
navigation,en,13213,-0.6059402588773071
occasion,nl,13214,-0.6063859713026687
adolescence,en,13215,-0.6065278160034261
account,es,13216,-0.606748401150353
dismiss,zh,13217,-0.6072056544436482
widespread,en,13218,-0.6072089728797725
alert,zh,13219,-0.6072654667543632
exploration,zh,13220,-0.607318879554146
hat,nl,13221,-0.6074200838957527
shuttle,nl,13222,-0.6076011673567512
necklace,zh,13223,-0.6077873872051888
stone,zh,13224,-0.6079160483025751
castle,zh,13225,-0.608051638954412
hypothesis,zh,13226,-0.6082717687145176
inflation,nl,13227,-0.6085304289088899
economist,zh,13228,-0.6086149434400477
world,en,13229,-0.6087378532828179
obstruction,es,13230,-0.6088349062669882
rally,es,13231,-0.6089889923340214
mint,nl,13232,-0.6091588941300887
marker,nl,13233,-0.6093464223093003
pornography,en,13234,-0.6093846621559811
plank,en,13235,-0.6094190196964439
lama,en,13236,-0.6096515226131577
intrinsic,en,13237,-0.6096568406983399
invalid,nl,13238,-0.6097832498109892
soothing,es,13239,-0.6101193288604339
pause,es,13240,-0.6105021600672965
puppy,nl,13241,-0.6106258293992995
bang,en,13242,-0.6107875706038535
guitarist,zh,13243,-0.6113931916871707
perform,nl,13244,-0.6114704078701562
washer,en,13245,-0.611680161777549
bias,en,13246,-0.6116981596023907
waiter,zh,13247,-0.6120118206685481
believer,zh,13248,-0.6120404950817214
guild,nl,13249,-0.6120557748676617
championship,nl,13250,-0.6121748836870888
nobility,en,13251,-0.6122219578220252
factory,en,13252,-0.6123735930953796
dog,zh,13253,-0.6124320878570346
producer,nl,13254,-0.612735932175746
